id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
1858,Say along agency seek feel.,2021,https://doi.org/10.1000/645266,179,0.003001500750375187,0.0021009587814619164,0.1276115478947026,Journal,27,90;219;1441;1259;238;1027;1472;891;587;1609
1859,Yard participant dark stage work more.,2003,https://doi.org/10.1000/491136,241,0.0025012506253126563,0.0014156363927733903,0.15325929044881123,Conference,37,618;1238;1204;1484;1295;295;1533;1959
1860,Purpose operation hear show different less.,1997,https://doi.org/10.1000/713619,491,0.0025012506253126563,0.0001939451608730694,0.10163538513495984,Conference,33,792;404
1861,Movement woman stand.,2004,https://doi.org/10.1000/575180,92,0.002001000500250125,0.002435680156819073,0.14874487452931487,Conference,13,547;1411;1792;254;1161;198
1862,Green can budget.,1996,https://doi.org/10.1000/346194,153,0.0035017508754377185,0.0026514752230336197,0.14477123722310742,Journal,44,863;1305;1910;707;1786
1863,Act table doctor strong article.,1992,https://doi.org/10.1000/395203,395,0.002001000500250125,0.0004762568613938743,0.12140572711053293,Journal,4,93;1420;1274
1864,Quickly skin bed minute onto.,1990,https://doi.org/10.1000/301773,252,0.003001500750375187,0.00211233325960194,0.1165727472865499,Conference,49,149;871;1215;1997;1573;1106;1127;307;823;217
1865,Result economic weight measure medical.,2001,https://doi.org/10.1000/847337,372,0.0035017508754377185,0.003244113633280747,0.15783175729224938,Journal,3,1269;571
1866,Candidate assume yard five yes show.,2008,https://doi.org/10.1000/570744,188,0.003001500750375187,0.00437685079707505,0.14367129410162569,Conference,17,1558;1777;1956;1603;989;931;1148;20
1867,So fine fact.,2025,https://doi.org/10.1000/716264,284,0.00400200100050025,0.001563917314766596,0.15891830582255814,Conference,47,1039;1479;550
1868,Science second science.,1991,https://doi.org/10.1000/660899,128,0.0035017508754377185,0.004220349154648316,0.14829811869058174,Conference,40,692;1422;311;1724;1744;1697;1866;155;1992
1869,Improve include store eye.,1996,https://doi.org/10.1000/133459,256,0.0025012506253126563,0.000715120751936546,0.1280159345066844,Conference,44,753;144;369;1172;937;1067;556;373;1907
1870,Spend major tree.,2025,https://doi.org/10.1000/808301,75,0.004502251125562781,0.0004489414636266528,0.10502843598589652,Journal,11,476;1184;1516;1790;1182;1606
1871,Friend different exist medical production.,2013,https://doi.org/10.1000/343041,275,0.002001000500250125,0.0,0.15552728728668153,Conference,49,1061
1872,Conference notice front stuff.,2019,https://doi.org/10.1000/607122,382,0.0035017508754377185,0.0042686879070398176,0.13929168957176652,Journal,17,1438;700;424;232;383;373
1873,Detail gun natural ago mean.,2021,https://doi.org/10.1000/742807,108,0.0025012506253126563,0.002511323785652718,0.1521442481062495,Conference,7,1916;1638;1593;426;1543
1874,Economic later care century seven.,2007,https://doi.org/10.1000/357261,146,0.0035017508754377185,0.0038081086983806295,0.13972967931965355,Conference,9,227;1191;1140;1285;1458;980;527;115;232
1875,Few employee just mind reach fast.,2014,https://doi.org/10.1000/398419,466,0.002001000500250125,0.0,0.15209515368397267,Conference,29,1577;1835
1876,Tree operation method follow of choice.,2000,https://doi.org/10.1000/194227,339,0.0025012506253126563,0.0005234367137540946,0.1111216085662236,Conference,14,1876;1891;1621;1827
1877,Computer big traditional.,2019,https://doi.org/10.1000/625302,465,0.002001000500250125,0.0022638978568095512,0.12578736470351093,Journal,33,187
1878,Avoid store including.,2010,https://doi.org/10.1000/117675,386,0.002001000500250125,0.0006216777546887047,0.1328079236868883,Conference,40,1568;1959;1601
1879,Any explain specific region.,2014,https://doi.org/10.1000/457103,143,0.002001000500250125,0.000464733736925388,0.11446334281829562,Journal,48,680
1880,Process mother very size.,2006,https://doi.org/10.1000/142630,376,0.0035017508754377185,0.007254374263820553,0.1514313554800914,Journal,18,368;880;1645;784;1819;387;695;457
1881,Change father forward place couple test.,2023,https://doi.org/10.1000/759717,489,0.0050025012506253125,0.006796445465008557,0.15266694585805315,Conference,25,5;863;1842;1850;1355;67
1882,Policy major however prove trial.,2015,https://doi.org/10.1000/505322,114,0.002001000500250125,0.0005154894839933438,0.11570767156785007,Journal,29,1340;494;148
1883,Talk election interview practice way of.,1994,https://doi.org/10.1000/840249,328,0.005502751375687844,0.002840959380311375,0.13368691716496034,Conference,18,1011
1884,Site turn seat true.,2001,https://doi.org/10.1000/720589,77,0.0010005002501250625,0.0,0.0005002501250625312,Journal,13,1599;1772;250;1767;371;209;1795
1885,Myself result class produce.,1991,https://doi.org/10.1000/337539,339,0.0015007503751875936,0.00032766588724306145,0.12748341466150132,Journal,22,1416;1335;172;1436;1136;661;382;1352;867
1886,Analysis fear give hotel.,2010,https://doi.org/10.1000/976717,485,0.0010005002501250625,0.0,0.1293535689042544,Journal,43,1662
1887,Least among end between end.,2020,https://doi.org/10.1000/425512,478,0.0010005002501250625,0.00010549364948786879,0.12786631890248085,Conference,37,1346;665;1484;1317;1203;1895
1888,Physical technology before beat later.,2020,https://doi.org/10.1000/693875,303,0.003001500750375187,0.0024561823092970857,0.1380369069368108,Conference,31,1867;1037;603;1803;982
1889,Discover above bar society.,2004,https://doi.org/10.1000/909122,461,0.004502251125562781,0.003301318113775591,0.13674138400071642,Conference,27,148;646;392;303;640;1568
1890,Child unit east country fund.,2025,https://doi.org/10.1000/657263,128,0.0025012506253126563,0.0003044483865561759,0.13687827280342776,Journal,21,664;761;566;1638;1444;231
1891,System real simply worry.,1997,https://doi.org/10.1000/731416,399,0.0050025012506253125,0.005993401266975072,0.14910672348169723,Conference,38,839;1986;672;623;365;1399;1673;1204;444;326
1892,Congress generation how Congress.,2007,https://doi.org/10.1000/580996,240,0.0015007503751875936,0.0014103956898883772,0.14288595262261358,Journal,48,1118;22;1331;989;1350;1693;851
1893,Much event Republican lawyer.,2018,https://doi.org/10.1000/577587,446,0.0050025012506253125,0.0066247521061600445,0.14470052512417067,Conference,20,1290;1579;1387;1633;1679;1174;495;683
1894,Size traditional raise.,2010,https://doi.org/10.1000/602185,286,0.0015007503751875936,0.0,0.14383539680275836,Conference,44,990;746;1704;1022;1561;1852;467
1895,Page challenge land.,1996,https://doi.org/10.1000/870854,223,0.003001500750375187,0.002564057113557638,0.12624298655009325,Journal,29,425;1840;254;502;643;1808;1404;481;1982
1896,Consumer sometimes executive test measure key.,2023,https://doi.org/10.1000/553359,336,0.005502751375687844,0.005454836185241168,0.14430112442160356,Conference,28,1797;955;1965
1897,Outside class work choose easy.,1997,https://doi.org/10.1000/914654,168,0.005502751375687844,0.009562327939404335,0.14930711891014806,Conference,8,774;1136;1195;341;1423;639;644;1824;1861
1898,Community within newspaper moment spend each.,2003,https://doi.org/10.1000/399491,361,0.0015007503751875936,0.0,0.13717944840729954,Conference,44,65;176;549;949;1936;1182;1010
1899,Character dog realize.,1999,https://doi.org/10.1000/209581,241,0.002001000500250125,0.00082081813954997,0.1290288364275053,Conference,35,1179;179;1707;1981;1393;615;101
1900,Model son gas reflect.,2006,https://doi.org/10.1000/737620,128,0.0025012506253126563,0.000916775283125125,0.12784099903806911,Conference,8,885
1901,Structure tonight be policy local.,2023,https://doi.org/10.1000/879953,304,0.00400200100050025,0.004294047756926872,0.14474765884570953,Journal,27,151;52;507;1399
1902,Buy area head station seem.,2003,https://doi.org/10.1000/392575,218,0.003001500750375187,0.0006130017357853499,0.09931284225194506,Journal,9,1634;1664;660;394;257;1251
1903,Edge spend serve.,1999,https://doi.org/10.1000/603171,295,0.00400200100050025,0.004241435108294853,0.14232534635481728,Conference,29,1061;309;853;274
1904,Customer exactly then eye push.,2017,https://doi.org/10.1000/730002,182,0.003001500750375187,0.0032192226899945935,0.1501775304685124,Conference,6,1631;42;264;976;606;308;886
1905,I most financial.,2001,https://doi.org/10.1000/154765,326,0.002001000500250125,0.0011061270736860162,0.14537509206062915,Journal,18,1176;441;1761;1085;504;106;1626;315
1906,Outside three science very.,2002,https://doi.org/10.1000/750471,15,0.005502751375687844,0.009485031357784033,0.16576529428567685,Journal,39,1230;109;1172;1921;1160;1039;340;1946
1907,Spring while marriage why.,1993,https://doi.org/10.1000/164776,143,0.0035017508754377185,0.003501066582734923,0.15128957788963424,Conference,39,280;1692;1081;15;1015;1565;1130;609;982
1908,No involve hope.,2018,https://doi.org/10.1000/532288,454,0.002001000500250125,0.0010373913589410227,0.11886460148624535,Conference,34,1982;1540
1909,Rise people offer.,2024,https://doi.org/10.1000/130383,437,0.002001000500250125,0.0028997619860001503,0.1454345647705214,Conference,3,1868;1150;338;1770;1989;1164
1910,Hope wind mission many begin.,1997,https://doi.org/10.1000/629015,457,0.0050025012506253125,0.0034823757483880267,0.14281706979152442,Journal,25,1669
1911,Bar minute degree.,2025,https://doi.org/10.1000/941170,467,0.0035017508754377185,0.003948461197708455,0.14925696957135887,Conference,30,131;1380;1446;1791;1551;1707;1368;71;1630
1912,Discover main old word.,2009,https://doi.org/10.1000/437579,177,0.002001000500250125,0.0005942302386418164,0.13327594291259748,Journal,34,311;1635;1766;1376;34;138;727;1767
1913,Prove perform think see.,1996,https://doi.org/10.1000/629227,194,0.0015007503751875936,0.0,0.0005002501250625312,Journal,21,1483;1366;1092
1914,Daughter represent stand.,1994,https://doi.org/10.1000/825799,3,0.0015007503751875936,0.0015086403227369133,0.12945169693578856,Journal,12,599;1904;1549
1915,Another analysis then.,2015,https://doi.org/10.1000/350359,32,0.0025012506253126563,0.001881167132398511,0.1398946364414696,Conference,1,133;889;1881;1481;659;614
1916,Myself board world toward.,1999,https://doi.org/10.1000/980396,94,0.0035017508754377185,0.0016016092123590316,0.16014967570279418,Conference,14,853
1917,Often trouble pressure use.,2025,https://doi.org/10.1000/752587,412,0.0035017508754377185,0.003688541259838086,0.14811276148865202,Journal,10,1228;671;1161;1764;1660;1828;1258;1727;1226;1872
1918,Ten dinner effect improve without option.,2019,https://doi.org/10.1000/417555,5,0.0025012506253126563,0.0015840959882554126,0.13551126405621047,Journal,50,1766;119;1339;1381;1251;591;1091;208;1713
1919,Clearly smile population professor point trouble.,1995,https://doi.org/10.1000/360870,200,0.0035017508754377185,0.002496060818681882,0.14241657324135187,Journal,38,525;262;1359;1003;1925;1120;1575;755
1920,Control college try.,2009,https://doi.org/10.1000/114214,123,0.0035017508754377185,0.0006523059314078872,0.14558942178927944,Journal,48,1648
1921,Travel contain stay boy hold democratic.,2000,https://doi.org/10.1000/451207,45,0.002001000500250125,0.001035907443277795,0.12403190640048235,Conference,43,1791;623;1250;632
1922,Something bag player.,2001,https://doi.org/10.1000/295847,448,0.002001000500250125,0.00038845371969450346,0.11087208399608987,Conference,25,655
1923,Senior left director way.,1995,https://doi.org/10.1000/740521,35,0.002001000500250125,0.0002109129450577953,0.11487760942450158,Conference,13,942;1958;1107;1076;1248
1924,Prevent around ten line system.,1995,https://doi.org/10.1000/415591,322,0.002001000500250125,0.0008154461106178518,0.12964052590075945,Journal,44,1685
1925,Thing appear research win remember.,1999,https://doi.org/10.1000/798946,321,0.003001500750375187,0.0016173072366803898,0.14563713647073434,Journal,49,351;1565;41;596;847;1190;1509;1394
1926,Sense assume west.,2014,https://doi.org/10.1000/174550,385,0.002001000500250125,0.0007089725360696596,0.12843217128795612,Journal,30,1168;985
1927,Friend accept so start.,1994,https://doi.org/10.1000/597781,305,0.002001000500250125,5.414110522220133e-05,0.13193354295595192,Conference,18,231;126
1928,Likely east run.,2006,https://doi.org/10.1000/638863,40,0.002001000500250125,0.0013378014818062332,0.12271323787540993,Journal,50,1658;1383;1797;768;1468
1929,Onto bank measure.,2015,https://doi.org/10.1000/460233,383,0.0035017508754377185,0.0035455403319954704,0.15770572714269476,Conference,12,725;1423;1079;1852
1930,Reason anything keep.,2003,https://doi.org/10.1000/599348,497,0.002001000500250125,0.0030997387690582866,0.13436399203456895,Journal,24,1718;1498
1931,Discover stock able best since partner.,2002,https://doi.org/10.1000/943577,187,0.0035017508754377185,0.0019540176685986085,0.1489068652613984,Journal,14,267;870
1932,Those record too.,2009,https://doi.org/10.1000/909707,12,0.003001500750375187,0.002774694888725759,0.15521317242624108,Conference,1,457;1150;105;1592;866;1846
1933,Throughout skin sometimes lose wind.,2011,https://doi.org/10.1000/498079,136,0.002001000500250125,0.0013065981661390476,0.13893240977218327,Journal,28,1830;803
1934,Well major already himself.,2009,https://doi.org/10.1000/289884,479,0.0025012506253126563,0.0019452022527089471,0.16344839086209773,Conference,3,1790;845;724;535;1127;1176;1956
1935,Everything up student room.,1992,https://doi.org/10.1000/429064,273,0.0015007503751875936,0.0,0.0,Conference,11,816;1753;1119;1598;499
1936,Day dinner fund citizen movement agent.,2015,https://doi.org/10.1000/593337,140,0.003001500750375187,0.0,0.0,Journal,28,675;1043;1188;1540;1119;1919;1113;1277
1937,Rock art field ready themselves body.,2000,https://doi.org/10.1000/772975,380,0.00400200100050025,0.005757073242733864,0.14611600909373718,Journal,19,470;665;153;1144;545;1750;1689
1938,Thing machine up vote.,2016,https://doi.org/10.1000/896360,146,0.0025012506253126563,0.0005398715632917699,0.12350620140531635,Journal,50,336;247;1035
1939,Size do back modern fish strong.,2016,https://doi.org/10.1000/851985,156,0.0025012506253126563,0.002831416142887842,0.14627232148002903,Journal,43,1976;1982;1951;420;411;1707;381
1940,Admit sit capital.,2008,https://doi.org/10.1000/513013,174,0.003001500750375187,0.005588604915676432,0.15299545968542888,Journal,18,73;1738;1927;955
1941,Far call parent sure ok.,2021,https://doi.org/10.1000/686979,489,0.0025012506253126563,0.0,0.0,Conference,25,133;1363;1966;713;1400;1786;1841;365
1942,News plan point computer herself.,2018,https://doi.org/10.1000/669045,211,0.0050025012506253125,0.00838570282606026,0.15766376180817038,Conference,35,1988;137;557;273
1943,From establish natural.,1999,https://doi.org/10.1000/138416,349,0.0035017508754377185,0.005211573873810271,0.14778028355714273,Conference,38,125;1075;491
1944,Reduce allow ground nice management.,2011,https://doi.org/10.1000/244900,377,0.002001000500250125,0.0,0.0,Journal,28,459;1122;324;1516;685;810;1974;265;1253;1680
1945,Which peace watch first.,2016,https://doi.org/10.1000/684930,17,0.002001000500250125,0.0006464455067841726,0.13646842615165547,Journal,27,241;497;446;1683;1070;433
1946,Yes cell everybody word tonight go.,2001,https://doi.org/10.1000/432376,55,0.0025012506253126563,0.0009889929627576231,0.10406306718724388,Journal,22,195;301;450;573;952;510;1908;1712
