id,title,year,n_citation,doc_type,reference_count,references,doi
1994114596,Convex relaxations for nonconvex quadratically constrained quadratic programming: matrix cone decomposition and polyhedral approximation,2011.0,21,Journal,37.0,1530501119;1549791526;1570765209;1582056940;1589133845;1606052501;1859065560;1899296442;1968511016;1978797771;1985123706;1987255230;1988622494;1992101048;2000642309;2013585593;2014793162;2020760300;2021674665;2022026988;2035400420;2038611554;2048881327;2070737799;2074859470;2075161899;2075781693;2078600458;2105880662;2108927308;2110540077;2114408464;2120146316;2132687600;2157030448;2163155064;2912522929,https://doi.org/10.1007/s10107-011-0466-y
1596268630,A heuristic reliable model for guarded capacitive sensors to measure displacements,2015.0,3,Conference,2.0,2124479342;2156880912,https://doi.org/10.1109/I2MTC.2015.7151497
2895921943,Nonlinear Dynamic Behavior of High-Frequency Isolation Quasi-Z-source Photovoltaic Inverter,2018.0,0,Journal,2.0,2143239969;2517905265,https://doi.org/10.1587/elex.15.20180839
2526555817,Approaches to Design for Learning,2016.0,2,Conference,4.0,188760999;2029030624;2078210383;2141722271,https://doi.org/10.1007/978-3-319-47440-3_2
1844857030,Universal Sets for Straight-Line Embeddings of Bicolored Graphs,2013.0,3,Repository,10.0,1522547558;1539895965;1995451337;2004288058;2059811909;2099520181;2114131950;2127618615;2133165331;2506632225,https://doi.org/10.1007/978-1-4614-0110-0_8
2769265599,Cache Exclusivity and Sharing: Theory and Optimization,2017.0,6,Journal,58.0,1478753081;1539971231;1588407470;1931046221;1961751213;1965100924;1971165887;1972541532;1978659925;1991626794;1999786966;2001986196;2004937484;2009062735;2020035025;2029577083;2033486618;2034002727;2035002121;2052040062;2053551143;2056177910;2056971515;2059252667;2062296288;2068424089;2072753794;2081131254;2088564353;2091553595;2092466090;2094877030;2098278566;2099257471;2102709380;2103397328;2110935200;2124350608;2132366470;2134633067;2138716216;2142098074;2143285027;2149452338;2150881394;2151326614;2151546482;2152301833;2155396321;2159441376;2164705534;2168900306;2294352052;2327709439;2328769609;2414237234;2580537508;2621371400,https://doi.org/10.1145/3134437
2119404768,High-Resolution ARMA Estimation of Mixed Spectra,2010.0,1,Journal,5.0,1667165204;2097994476;2125368842;2169962100;2170060163,https://doi.org/10.1109/TSP.2009.2028939
1997216668,"ICT-innovations today: making traditional diffusion patterns obsolete, and preliminary insight of increased importance",2004.0,37,Journal,5.0,56338473;614292149;2030830476;2035987038;2110693313,https://doi.org/10.1016/j.tele.2003.11.001
2146397183,A manipulator performance index based on the Jacobian rate of change: a motion planning analysis,2006.0,6,Conference,7.0,2016179849;2045410079;2060427046;2124043501;2138505136;2154662383;2296280963,https://doi.org/10.1109/ROBOT.2006.1642351
2760021227,Fair Proportional Representation Problems with Mixture Operators,2017.0,0,Journal,20.0,1238745702;1964751142;1964905267;1979725639;2012329067;2027029507;2051326560;2060907774;2063209544;2110060186;2123389191;2124837549;2131891143;2168205737;2177903432;2243739637;2248455564;2293358884;2521628013;2952061453,https://doi.org/10.1007/978-3-319-67504-6_8
2034475887,Multiaccess in a Nonqueueing Mailbox Environment,1984.0,3,Journal,1.0,2040637509,https://doi.org/10.1109/TSE.1984.5010232
2527761895,A Predicate/State Transformer Semantics for Bayesian Learning,2016.0,18,Journal,14.0,342302233;1590183771;1603296781;2030213839;2059199596;2075559629;2095737621;2103953153;2279258299;2401384051;2498979590;2615879196;2949790017;2950495758,https://doi.org/10.1016/j.entcs.2016.09.038
2153645894,Hormonal systems for prisoners dilemma agents,2011.0,6,Conference,20.0,1589947665;1809110631;1987424728;2076248637;2087236469;2097374210;2098128271;2121418733;2121835328;2126580421;2128059954;2129786343;2136711891;2143383970;2157583390;2158253172;2160877678;2161071566;2164159770;2727268378,https://doi.org/10.1109/CIG.2011.6031990
2565724451,Spectral efficiency of joint multiple cell-site processors for randomly spread DS-CDMA systems,2004.0,11,Conference,18.0,2041504681;2072184935;2098918476;2108301587;2108633657;2109286020;2112508077;2114198628;2116485279;2118140765;2127995963;2134942527;2136979582;2152293435;2156315971;2159312879;2165719563;2912369344,https://doi.org/10.1109/ISIT.2004.1365319
2057811672,The Network Structure of the Korean Blogosphere,2012.0,28,Journal,5.0,1968824304;1990194431;2034154423;2069489740;2076447418,https://doi.org/10.1111/j.1083-6101.2011.01567.x
2082813621,Rainfall-runoff simulation using improved evolution algorithm based on pattern search,2012.0,0,Conference,2.0,2091358054;2152710595,https://doi.org/10.1109/ICNC.2012.6234571
2077828398,Zombies Walk Among Us: Cross-Platform Data Mining for Event Monitoring,2013.0,0,Conference,8.0,40549020;1516346799;1845748792;2113376994;2124499489;2146886795;2159874616;2519874916,https://doi.org/10.1109/ICDMW.2013.52
2072883529,On two approaches of finding exact solutions to nonlinear evolution equations,2007.0,1,Journal,3.0,1980841182;2017366034;2070502563,https://doi.org/10.1016/j.amc.2007.04.013
2808125017,LDA-Based Scoring of Sequences Generated by RNN for Automatic Tanka Composition,2018.0,0,Conference,9.0,196214544;197120736;1880262756;1924770834;2064675550;2101105183;2161353674;2952723479;2964199361,https://doi.org/10.1007/978-3-319-93713-7_33
2886439460,Interactive three-dimensional virtual environment to reduce the public speaking anxiety levels of novice software engineers,2019.0,1,Journal,10.0,168340304;1974964370;1978900337;2009880835;2054327162;2104667020;2113581130;2150934365;2160586172;2558976876,https://doi.org/10.1049/iet-sen.2018.5140
2092008029,PTTAC: Passive Testing Tool for Asynchronous Systems,2014.0,4,Conference,15.0,103783048;197710628;1495194932;1537283821;1606184974;2013711971;2026774266;2081020445;2115327632;2124621264;2142840138;2142909298;2144062101;2169384550;2296001777,https://doi.org/10.1109/SITIS.2014.83
2043811728,Robust descriptors for 3D point clouds using Geometric and Photometric Local Feature,2012.0,9,Conference,14.0,1677409904;1989166580;2033574012;2072750975;2085261163;2099606917;2108556791;2119605622;2123980410;2146447720;2151103935;2154980168;2156222070;2160821342,https://doi.org/10.1109/IROS.2012.6385920
2765130777,Global output regulation for a class of two order port-controlled hamiltonian systems with mismatched disturbance,2017.0,0,Conference,11.0,1975379576;1990513789;2001432636;2010699465;2022829967;2027238669;2028113558;2091206412;2123285852;2125968092;2131417107,https://doi.org/10.1109/icinfa.2017.8078985
1982734316,A 10GHz wideband VCO with low KVCO variation,2013.0,5,Journal,3.0,1971757184;1977489249;2043908968,https://doi.org/10.1016/j.mejo.2012.09.003
2135069172,Service-Oriented Environments for Dynamically Interacting with Mesoscale Weather,2005.0,88,Journal,13.0,1239375374;1508567954;1596195796;1641780764;2076051615;2085373686;2095014393;2105791098;2111996486;2112269450;2124194038;2141152194;2168636496,https://doi.org/10.1109/MCSE.2005.124
2013693242,Legendre–Gauss collocation methods for ordinary differential equations,2009.0,40,Journal,4.0,1525628435;2026067503;2045737730;2133964250,https://doi.org/10.1007/s10444-008-9067-6
2111340031,Deformation Analysis for Shape Based Classification,2001.0,53,Conference,15.0,1964791943;1994690234;2034987376;2094570674;2101730772;2104839952;2130771648;2138320892;2139212933;2140095548;2148107745;2156909104;2157876396;2167338900;2172167640,https://doi.org/10.1007/3-540-45729-1_54
2552708242,Locality of Computation for Stencil Optimization,2016.0,1,Conference,10.0,1967690511;1994869533;2015853171;2024717934;2028798345;2052040062;2066159013;2096672917;2102582914;2124931755,https://doi.org/10.1007/978-3-319-49583-5_34
1497064453,Tree edit distances from singularity theory,2005.0,2,Journal,14.0,56228790;1490233362;1497235707;1506807983;1563062848;1964973491;1983558856;2120959665;2128581420;2131336424;2150711148;2153645845;2173138314;2569678716,https://doi.org/10.1007/11408031_27
2142386325,A 11-Transistor Nanoscale CMOS Memory Cell for Hardening to Soft Errors,2011.0,38,Journal,6.0,2105981249;2113989694;2117984621;2143253204;2148327955;2161714728,https://doi.org/10.1109/TVLSI.2010.2043271
2808917495,Ontology reuse for multiagent system development through pattern classification,2018.0,2,Journal,14.0,1707530397;1919240790;2058516335;2067328922;2089908373;2094719557;2124832062;2141510999;2164337156;2166056089;2281563911;2295840387;2570699677;2769576229,https://doi.org/10.1002/spe.2595
2011893759,Natural Language Agreement in the Generation Mechanism based on Stratified Graphs,2015.0,3,Conference,8.0,1538826769;1579614261;1591421853;1936131661;1972954320;2131028957;2186190128;2250183991,https://doi.org/10.1145/2801081.2801121
1969269470,Travelling‐wave multipath simulation of two‐conductor HF signalling over indoor power‐line networks and RMS‐delay‐spread dependence,2007.0,4,Conference,7.0,1977706878;2125304032;2128124921;2131249468;2140231989;2154317820;2155486744,https://doi.org/10.1002/ett.1144
2129723615,Energy efficient precoder design for MIMO-OFDM with rate-dependent circuit power,2015.0,8,Conference,10.0,1554956999;1997638491;2031921235;2051328517;2096380022;2097850831;2143021984;2147437672;2152481521;2154319347,https://doi.org/10.1109/ICC.2015.7248602
59802179,Scalable Gaussian Process Regression for Prediction of Material Properties,2014.0,4,Conference,4.0,1541459201;1580216809;2031444464;2128638437,https://doi.org/10.1007/978-3-319-08608-8_4
2143501415,Differential lossless encoding of images using non-linear predictive techniques,1994.0,3,Conference,4.0,113754518;2040903332;2100604958;2911940095,https://doi.org/10.1109/ICIP.1994.413728
2973399817,Searching Document Repositories using 3D Model Reconstruction.,2019.0,0,Conference,21.0,1482825550;1677409904;1989625560;1995845769;1997118265;2079089821;2099207124;2099789128;2113756043;2119410125;2124386111;2132717390;2135631416;2155258183;2160821342;2169371923;2190691619;2342223463;2612326916;2952320381;2952789225,https://doi.org/10.1145/3342558.3345389
2134076779,EcoPlex: Empowering compact wireless sensor platforms via roaming and interoperability support,2009.0,8,Conference,11.0,2014013723;2085942561;2102408724;2104580047;2123296410;2128619399;2132614118;2150039965;2161978945;2164181479;2170897886,https://doi.org/10.4108/ICST.MOBIQUITOUS2009.6859
2096913047,A model for evaluating learning objects,2004.0,16,Conference,1.0,41500005,https://doi.org/10.1109/ICALT.2004.1357374
2988565976,Velocity Estimation in Multi-Channel SAR Based on Maximum Probability Method,2019.0,0,Conference,1.0,2169213859,https://doi.org/10.1109/IGARSS.2019.8898148
2068862022,"Routing, merging and sorting on parallel models of computation",1982.0,124,Conference,18.0,1836810876;1965178943;1972897119;1976284552;1977926680;1988294273;1996215911;2004618348;2008840956;2014850486;2015188932;2018729969;2027679733;2047434043;2050753366;2089062581;2089828587;2100741460,https://doi.org/10.1145/800070.802209
2066630531,Applying Semantic Web Techniques to Reservoir Engineering: Challenges and Experiences from Event Modeling,2010.0,2,Conference,6.0,1552027408;1966302589;2067168310;2095315720;2125828017;2165551923,https://doi.org/10.1109/ITNG.2010.183
1954657765,Combined RF phase extraction and digitization,1993.0,22,Conference,1.0,2038068977,https://doi.org/10.1109/ISCAS.1993.393928
2022457591,A sound and complete abstraction for reasoning about parallel prefix sums,2014.0,16,Conference,27.0,165252454;1510543252;1710734607;1780333029;1817344819;1960411036;1963791598;1963965124;1971463841;1976284552;2043100293;2076960126;2080592089;2087977509;2118558147;2119547137;2121717408;2131647018;2143462372;2149234156;2156138494;2165633563;2167995056;2168272209;2168543008;2169706947;2403894093,https://doi.org/10.1145/2535838.2535882
2299547508,A new thermal model for power MOSFET devices accounting for the behavior in unclamped inductive switching,2016.0,11,Journal,2.0,2040375951;2171213417,https://doi.org/10.1016/j.microrel.2015.11.020
2129761372,Estimating volume change of mountain glaciers using SRTM and map-based topographic data,2006.0,95,Journal,1.0,2126056550,https://doi.org/10.1109/TGRS.2006.875357
1587692204,Domain engineered configuration control,2000.0,6,Conference,9.0,1990625691;2043224236;2090126941;2096360482;2107232214;2116844130;2132234187;2134342348;2148739482,https://doi.org/10.1007/978-1-4615-4339-8_25
2810373436,Effective Use of SMT Solvers for Program Equivalence Checking Through Invariant-Sketching and Query-Decomposition,2018.0,3,Conference,29.0,1128447031;1480909796;1498946538;1710734607;1744150050;1774237421;1926206757;1979660747;2040856861;2050948770;2102847887;2108174561;2108776051;2110908283;2114012357;2119664062;2129695855;2134087751;2149674423;2149886445;2160145830;2160401437;2294628582;2330908417;2416392025;2600774173;2741361950;2767813599;2771024256,https://doi.org/10.1007/978-3-319-94144-8_22
2461406390,Artistic stylization of face photos based on a single exemplar,2017.0,4,Journal,29.0,1763426478;1841033533;1941325251;1975049209;1992454114;1999360130;2028655638;2039755782;2046911213;2047508432;2064820211;2065923622;2070604790;2077786999;2083518538;2083991128;2097511706;2102286425;2106395586;2116013899;2119990023;2138251656;2142675916;2153288431;2164490837;2206362548;2259489941;2296168388;2406204144,https://doi.org/10.1007/s00371-016-1290-4
2001629397,Simulation and verification of Zhang neural network for online time-varying matrix inversion,2009.0,31,Journal,16.0,1540998622;1565761319;1580692218;1996705509;1999977671;2011675169;2014530379;2051385641;2060988283;2099636542;2111346249;2130317597;2133702739;2163760546;2164822588;2165552175,https://doi.org/10.1016/j.simpat.2009.07.001
2125706593,Transition of Consistency and Satisfiability under Language Extensions,2012.0,1,Journal,1.0,2016310740,https://doi.org/10.2478/v10037-012-0022-0
1814946086,An autonomy-oriented computing mechanism for modeling the formation of energy distribution networks: crude oil distribution in U.S. and Canada,2010.0,0,Conference,6.0,1985632552;1987686139;1998166633;2058677708;2139930758;2150414334,https://doi.org/10.1007/978-3-642-15597-0_45
2160197218,Radiometric Performance of the SMOS Reference Radiometers—Assessment After One Year of Operation,2012.0,25,Journal,26.0,1566874705;1968642761;1981352913;1993414040;2025316819;2026477570;2048358083;2075750731;2096625245;2100507482;2103671854;2107094574;2109535177;2116739908;2117070412;2117957988;2123350397;2142747940;2149501988;2155459956;2155693651;2157349060;2165379047;2166042469;2167275027;2293673475,https://doi.org/10.1109/TGRS.2011.2177273
2754855020,A Spatio-Temporal Linked Data Representation for Modeling Spatio-Temporal Dialect Data,2017.0,1,Conference,6.0,1983225170;1988436473;2026985634;2251882400;2396962323;2480456049,https://doi.org/10.1007/978-3-319-63946-8_44
